customer_id,signup_date,country,segment,age,gender
CUST_05489,2021-07-26,US,standard,45,M
CUST_05490,2024-02-10,DE,basic,24,F
CUST_05491,2020-04-13,UK,standard,58,F
CUST_05492,2022-04-28,US,premium,53,M
CUST_05493,2021-05-26,CA,basic,41,M
CUST_05494,2020-07-14,UK,standard,20,F
CUST_05495,2021-01-26,US,premium,39,Other
CUST_05496,2020-09-04,AU,standard,38,M
CUST_05497,2021-06-11,UK,basic,41,M
CUST_05498,2023-08-30,US,standard,54,M
CUST_05499,2021-05-27,US,basic,32,M
CUST_05500,2021-08-31,AU,basic,59,M
CUST_05501,2021-03-21,BR,basic,39,F
CUST_05502,2020-02-01,DE,standard,31,F
CUST_05503,2020-06-10,US,enterprise,63,M
CUST_05504,2021-02-16,IN,standard,44,F
CUST_05505,2020-08-14,DE,standard,29,M
CUST_05506,2020-05-02,AU,standard,36,M
CUST_05507,2021-03-02,FR,basic,42,M
CUST_05508,2020-08-25,US,premium,33,M
CUST_05509,2020-06-30,UK,premium,36,F
CUST_05510,2021-01-14,US,basic,25,M
CUST_05511,2020-03-28,US,standard,18,F
CUST_05512,2024-05-18,FR,standard,36,F
CUST_05513,2023-05-16,JP,basic,36,M
CUST_05514,2022-01-18,DE,basic,41,F
CUST_05515,2020-03-09,UK,standard,28,F
CUST_05516,2022-06-29,US,premium,18,F
CUST_05517,2022-10-01,US,enterprise,23,M
CUST_05518,2022-06-07,US,standard,47,M
CUST_05519,2020-03-14,UK,standard,27,F
CUST_05520,2021-09-20,CA,basic,29,M
CUST_05521,2022-12-30,US,standard,31,M
CUST_05522,2021-06-08,MX,standard,27,F
CUST_05523,2021-09-24,US,standard,26,M
CUST_05524,2021-01-08,AU,standard,24,M
CUST_05525,2021-04-02,UK,basic,51,F
CUST_05526,2020-01-22,US,premium,43,F
CUST_05527,2021-09-12,FR,standard,49,F
CUST_05528,2020-02-21,DE,basic,52,M
CUST_05529,2020-12-13,UK,premium,18,F
CUST_05530,2020-07-29,UK,basic,39,F
CUST_05531,2021-04-24,US,standard,27,M
CUST_05532,2020-03-28,DE,basic,48,M
CUST_05533,2021-12-17,IN,standard,26,F
CUST_05534,2022-08-22,US,premium,22,M
CUST_05535,2020-04-18,US,standard,18,M
CUST_05536,2020-03-08,JP,basic,31,M
CUST_05537,2020-04-05,US,basic,45,M
CUST_05538,2023-06-30,DE,basic,38,M
CUST_05539,2021-04-02,UK,standard,20,F
CUST_05540,2021-01-18,CA,standard,60,F
CUST_05541,2020-03-09,UK,basic,42,M
CUST_05542,2021-09-30,US,basic,44,M
CUST_05543,2023-05-17,US,basic,50,M
CUST_05544,2022-12-08,FR,standard,18,M
CUST_05545,2021-08-21,FR,premium,24,M
CUST_05546,2020-02-17,DE,standard,44,F
CUST_05547,2020-03-13,CA,standard,25,M
CUST_05548,2020-01-31,US,enterprise,31,M
CUST_05549,2020-06-30,US,basic,34,Other
CUST_05550,2020-03-29,AU,standard,19,M
CUST_05551,2020-07-02,UK,standard,30,F
CUST_05552,2020-10-22,US,premium,45,M
CUST_05553,2024-10-09,US,basic,43,M
CUST_05554,2021-07-27,US,basic,48,F
CUST_05555,2023-01-01,US,premium,47,M
CUST_05556,2022-01-24,AU,basic,39,M
CUST_05557,2020-03-13,IN,standard,38,M
CUST_05558,2022-03-21,JP,standard,38,M
CUST_05559,2020-07-14,IN,basic,27,F
CUST_05560,2021-09-12,JP,basic,22,F
CUST_05561,2020-09-10,UK,basic,26,M
CUST_05562,2024-12-31,US,premium,31,M
CUST_05563,2020-07-05,FR,standard,27,F
CUST_05564,2020-07-18,US,standard,39,M
CUST_05565,2024-06-12,US,standard,37,F
CUST_05566,2020-01-16,US,standard,38,F
CUST_05567,2021-12-27,UK,standard,39,M
CUST_05568,2022-02-25,US,standard,49,M
CUST_05569,2023-01-06,US,standard,34,Other
CUST_05570,2024-12-31,UK,basic,47,M
CUST_05571,2024-12-31,JP,basic,41,M
CUST_05572,2020-02-11,CA,basic,48,F
CUST_05573,2022-11-15,JP,standard,54,M
CUST_05574,2021-09-24,US,standard,41,Other
CUST_05575,2021-09-26,US,premium,36,M
CUST_05576,2020-03-24,CA,premium,36,M
CUST_05577,2021-10-01,UK,standard,29,F
CUST_05578,2024-12-31,DE,premium,28,M
CUST_05579,2024-01-18,FR,basic,45,F
CUST_05580,2020-12-17,FR,enterprise,23,Other
CUST_05581,2020-01-25,IN,premium,54,F
CUST_05582,2020-09-30,US,basic,33,M
CUST_05583,2022-12-01,US,premium,69,F
CUST_05584,2022-01-05,CA,basic,26,M
CUST_05585,2021-01-09,US,basic,38,M
CUST_05586,2020-02-04,US,enterprise,30,M
CUST_05587,2020-12-04,US,premium,25,F
CUST_05588,2021-01-20,US,standard,47,M
CUST_05589,2024-05-25,US,premium,21,F
CUST_05590,2021-09-15,US,standard,26,M
CUST_05591,2020-08-15,DE,enterprise,42,F
CUST_05592,2021-03-29,CA,basic,43,M
CUST_05593,2020-02-11,DE,basic,18,F
CUST_05594,2024-12-31,DE,standard,41,F
CUST_05595,2020-09-28,US,basic,36,Other
CUST_05596,2021-01-30,US,standard,23,F
CUST_05597,2020-09-24,US,premium,25,F
CUST_05598,2021-11-29,AU,basic,18,M
CUST_05599,2021-10-22,FR,standard,55,F
CUST_05600,2022-02-03,US,premium,47,M
CUST_05601,2020-07-09,US,premium,19,M
CUST_05602,2020-08-18,BR,basic,44,F
CUST_05603,2020-03-22,CA,basic,28,M
CUST_05604,2021-10-10,AU,standard,45,M
CUST_05605,2020-01-25,US,basic,29,M
CUST_05606,2021-07-08,US,basic,30,M
CUST_05607,2023-05-25,FR,enterprise,31,M
CUST_05608,2023-09-10,DE,standard,27,M
CUST_05609,2020-12-28,DE,basic,51,M
CUST_05610,2021-01-09,CA,basic,45,F
CUST_05611,2020-02-18,CA,standard,36,M
CUST_05612,2021-11-07,FR,standard,47,F
CUST_05613,2022-11-14,US,standard,18,Other
CUST_05614,2020-06-19,US,premium,20,M
CUST_05615,2020-11-28,JP,standard,40,M
CUST_05616,2023-01-16,US,standard,43,M
CUST_05617,2023-06-30,UK,premium,38,F
CUST_05618,2020-06-18,DE,premium,18,F
CUST_05619,2021-05-01,MX,standard,22,F
CUST_05620,2020-05-10,UK,basic,39,F
CUST_05621,2020-03-06,UK,basic,64,F
CUST_05622,2024-01-13,AU,standard,49,F
CUST_05623,2022-11-11,AU,standard,53,F
CUST_05624,2022-05-18,FR,standard,39,F
CUST_05625,2020-01-31,UK,premium,38,F
CUST_05626,2023-02-03,US,premium,22,M
CUST_05627,2020-12-16,CA,basic,46,Other
CUST_05628,2020-09-12,JP,standard,34,F
CUST_05629,2021-04-26,JP,basic,43,M
CUST_05630,2020-02-28,US,basic,35,M
CUST_05631,2022-05-10,UK,premium,38,F
CUST_05632,2021-06-15,UK,standard,33,M
CUST_05633,2020-05-05,BR,standard,37,F
CUST_05634,2020-05-06,DE,standard,47,M
CUST_05635,2020-05-03,UK,standard,19,F
CUST_05636,2020-02-05,US,enterprise,18,M
CUST_05637,2021-06-23,CA,basic,40,M
CUST_05638,2023-01-21,US,enterprise,52,F
CUST_05639,2020-01-11,AU,premium,55,M
CUST_05640,2020-01-31,FR,premium,20,F
CUST_05641,2021-06-01,UK,premium,30,M
CUST_05642,2022-11-08,UK,standard,18,F
CUST_05643,2020-08-28,JP,standard,28,M
CUST_05644,2020-09-18,US,basic,48,M
CUST_05645,2021-07-06,US,standard,34,F
CUST_05646,2020-07-14,IN,enterprise,30,M
CUST_05647,2020-01-17,AU,enterprise,41,F
CUST_05648,2022-03-19,AU,premium,25,F
CUST_05649,2021-08-21,US,basic,54,M
CUST_05650,2021-06-13,US,standard,35,M
CUST_05651,2022-04-03,US,standard,30,M
CUST_05652,2021-11-15,US,basic,42,M
CUST_05653,2020-05-20,FR,premium,46,M
CUST_05654,2020-09-21,US,basic,54,F
CUST_05655,2020-03-23,DE,basic,32,Other
CUST_05656,2020-03-25,US,basic,48,M
CUST_05657,2021-11-17,US,enterprise,36,M
CUST_05658,2023-04-05,MX,standard,27,F
CUST_05659,2024-12-31,US,premium,25,M
CUST_05660,2021-08-25,US,premium,21,F
CUST_05661,2020-05-03,US,standard,26,M
CUST_05662,2020-03-08,US,premium,48,F
CUST_05663,2022-10-17,UK,basic,43,F
CUST_05664,2021-06-10,US,standard,20,M
CUST_05665,2021-08-09,DE,enterprise,18,F
CUST_05666,2022-07-14,AU,basic,21,F
CUST_05667,2022-01-09,UK,premium,25,F
CUST_05668,2022-12-30,US,standard,31,M
CUST_05669,2020-02-05,CA,standard,49,M
CUST_05670,2022-04-17,US,standard,28,M
CUST_05671,2023-03-04,CA,standard,55,M
CUST_05672,2020-07-24,DE,premium,18,M
CUST_05673,2021-09-14,US,basic,30,F
CUST_05674,2020-08-17,AU,standard,44,M
CUST_05675,2024-12-31,IN,basic,45,M
CUST_05676,2020-01-21,AU,basic,30,M
CUST_05677,2021-06-11,US,standard,47,M
CUST_05678,2020-04-20,CA,premium,44,M
CUST_05679,2022-01-28,IN,basic,26,F
CUST_05680,2020-04-27,US,enterprise,38,Other
CUST_05681,2020-06-12,AU,standard,43,F
CUST_05682,2021-02-19,US,standard,27,M
CUST_05683,2024-02-08,US,premium,55,F
CUST_05684,2020-05-24,FR,standard,24,M
CUST_05685,2020-04-04,FR,standard,36,M
CUST_05686,2022-05-16,FR,standard,20,M
CUST_05687,2021-02-26,IN,basic,36,M
CUST_05688,2024-01-17,US,standard,22,F
CUST_05689,2020-04-06,US,premium,31,F
CUST_05690,2021-09-23,JP,standard,18,F
CUST_05691,2020-06-10,US,basic,44,F
CUST_05692,2020-04-13,DE,standard,39,M
CUST_05693,2021-12-01,UK,enterprise,48,M
CUST_05694,2021-07-02,US,standard,30,F
CUST_05695,2022-05-05,US,standard,48,M
CUST_05696,2020-08-13,UK,premium,35,M
CUST_05697,2020-12-27,AU,basic,36,M
CUST_05698,2020-11-12,DE,standard,60,F
CUST_05699,2024-12-31,CA,basic,29,F
CUST_05700,2020-07-29,UK,basic,49,M
CUST_05701,2020-07-31,US,basic,40,F
CUST_05702,2020-09-23,US,premium,28,F
CUST_05703,2021-05-21,UK,basic,19,F
CUST_05704,2020-06-25,US,standard,22,F
CUST_05705,2024-02-11,US,standard,48,F
CUST_05706,2020-07-06,UK,standard,55,M
CUST_05707,2023-10-08,UK,basic,36,F
CUST_05708,2020-03-07,US,premium,36,F
CUST_05709,2021-10-12,CA,standard,44,M
CUST_05710,2023-12-16,UK,standard,35,F
CUST_05711,2020-04-22,US,standard,48,M
CUST_05712,2024-12-31,IN,premium,38,F
CUST_05713,2021-01-02,US,premium,36,M
CUST_05714,2024-11-08,AU,premium,26,F
CUST_05715,2021-11-18,US,standard,23,M
CUST_05716,2020-08-06,JP,basic,18,M
CUST_05717,2020-05-06,US,standard,49,M
CUST_05718,2020-08-08,FR,standard,33,M
CUST_05719,2020-02-29,US,standard,30,Other
CUST_05720,2020-04-04,FR,basic,18,M
CUST_05721,2020-03-08,UK,premium,27,M
CUST_05722,2020-11-30,US,premium,25,F
CUST_05723,2022-08-24,FR,standard,25,M
CUST_05724,2020-04-02,US,enterprise,38,M
CUST_05725,2020-03-25,IN,standard,36,M
CUST_05726,2021-09-19,US,premium,18,F
CUST_05727,2020-05-13,UK,standard,19,F
CUST_05728,2020-03-03,DE,premium,19,F
CUST_05729,2020-04-21,US,premium,56,Other
CUST_05730,2024-04-15,US,basic,52,F
CUST_05731,2022-11-14,FR,standard,24,Other
CUST_05732,2020-09-23,FR,basic,18,M
CUST_05733,2021-10-11,IN,standard,36,M
CUST_05734,2021-04-14,US,standard,35,M
CUST_05735,2021-11-19,UK,standard,38,M
CUST_05736,2021-11-29,US,standard,43,F
CUST_05737,2021-08-26,US,basic,40,M
CUST_05738,2020-07-07,FR,premium,21,F
CUST_05739,2020-01-25,US,basic,38,M
CUST_05740,2021-01-05,UK,basic,45,M
CUST_05741,2023-09-10,UK,premium,26,M
CUST_05742,2021-05-27,DE,basic,38,M
CUST_05743,2022-12-23,IN,premium,28,Other
CUST_05744,2024-12-31,DE,standard,58,F
CUST_05745,2020-04-18,UK,basic,19,F
CUST_05746,2021-12-17,FR,standard,48,M
CUST_05747,2021-11-13,CA,premium,18,M
CUST_05748,2024-12-31,US,basic,56,M
CUST_05749,2024-12-31,US,enterprise,21,F
CUST_05750,2021-12-07,US,premium,37,M
CUST_05751,2020-06-18,UK,basic,18,F
CUST_05752,2022-09-02,AU,standard,18,F
CUST_05753,2020-03-09,US,enterprise,45,M
CUST_05754,2022-07-12,US,premium,47,F
CUST_05755,2024-01-06,JP,basic,37,F
CUST_05756,2020-10-20,AU,premium,43,M
CUST_05757,2021-08-29,DE,basic,47,F
CUST_05758,2020-12-08,US,basic,26,F
CUST_05759,2020-12-16,US,standard,18,M
CUST_05760,2020-08-14,US,premium,34,M
CUST_05761,2022-05-24,US,basic,28,M
CUST_05762,2024-08-01,US,basic,39,F
CUST_05763,2024-09-16,CA,standard,41,M
CUST_05764,2020-04-26,US,standard,26,M
CUST_05765,2023-06-18,US,basic,43,M
CUST_05766,2022-03-24,US,standard,42,M
CUST_05767,2020-06-26,CA,premium,43,M
CUST_05768,2020-02-12,CA,enterprise,30,F
CUST_05769,2020-07-08,CA,standard,44,M
CUST_05770,2024-01-20,US,standard,41,F
CUST_05771,2021-09-02,US,standard,42,F
CUST_05772,2022-02-16,US,basic,55,M
CUST_05773,2020-06-29,US,standard,38,F
CUST_05774,2022-02-12,JP,basic,27,M
CUST_05775,2020-01-18,BR,basic,21,F
CUST_05776,2020-10-13,CA,premium,48,M
CUST_05777,2021-08-22,IN,basic,39,M
CUST_05778,2020-04-06,CA,standard,55,M
CUST_05779,2022-11-19,US,basic,18,M
CUST_05780,2020-06-12,MX,standard,45,F
CUST_05781,2021-10-04,US,basic,31,M
CUST_05782,2020-11-12,DE,standard,30,M
CUST_05783,2021-07-05,US,premium,25,F
CUST_05784,2020-03-10,US,enterprise,45,F
CUST_05785,2020-01-11,CA,premium,42,M
CUST_05786,2024-01-02,UK,basic,21,M
CUST_05787,2020-07-10,US,premium,36,F
CUST_05788,2022-11-08,US,standard,43,M
CUST_05789,2024-12-31,US,basic,37,F
CUST_05790,2020-05-24,BR,standard,48,F
CUST_05791,2020-07-06,FR,basic,31,M
CUST_05792,2021-10-23,UK,standard,18,F
CUST_05793,2024-12-31,US,standard,37,M
CUST_05794,2024-02-15,AU,basic,37,F
CUST_05795,2021-03-01,US,standard,38,F
CUST_05796,2022-08-22,US,standard,48,F
CUST_05797,2020-03-29,US,basic,18,Other
CUST_05798,2024-12-31,JP,standard,32,F
CUST_05799,2024-12-31,US,standard,23,F
CUST_05800,2020-04-18,US,basic,20,M
CUST_05801,2020-08-04,UK,basic,34,F
CUST_05802,2020-03-05,US,standard,43,F
CUST_05803,2020-07-11,CA,standard,38,Other
CUST_05804,2022-10-27,UK,basic,26,F
CUST_05805,2020-10-16,UK,standard,33,M
CUST_05806,2020-02-26,US,standard,46,M
CUST_05807,2020-09-11,US,enterprise,43,F
CUST_05808,2024-12-31,AU,premium,28,F
CUST_05809,2021-08-27,JP,standard,27,M
CUST_05810,2020-11-23,US,basic,18,M
CUST_05811,2020-04-20,US,basic,29,M
CUST_05812,2024-12-31,US,basic,18,F
CUST_05813,2022-11-12,CA,standard,59,F
CUST_05814,2020-07-20,DE,standard,24,M
CUST_05815,2020-02-14,US,basic,48,M
CUST_05816,2020-02-05,DE,standard,56,F
CUST_05817,2020-03-19,DE,basic,37,F
CUST_05818,2021-06-13,IN,premium,33,F
CUST_05819,2024-05-26,US,basic,19,F
CUST_05820,2021-02-21,US,standard,28,M
CUST_05821,2023-01-31,US,standard,54,F
CUST_05822,2020-12-25,JP,standard,39,F
CUST_05823,2022-01-20,FR,basic,35,Other
CUST_05824,2022-03-12,CA,premium,50,F
CUST_05825,2020-04-26,US,basic,43,M
CUST_05826,2020-09-29,US,standard,33,F
CUST_05827,2021-09-09,US,standard,37,F
CUST_05828,2020-02-14,CA,basic,25,M
CUST_05829,2020-09-30,US,standard,28,M
CUST_05830,2021-04-10,US,standard,32,M
CUST_05831,2024-12-31,FR,standard,41,F
CUST_05832,2021-01-26,US,basic,20,F
CUST_05833,2022-10-27,UK,enterprise,35,F
CUST_05834,2020-12-10,US,premium,30,M
CUST_05835,2022-08-26,AU,standard,24,M
CUST_05836,2021-07-04,CA,premium,30,M
CUST_05837,2023-08-17,JP,basic,18,M
CUST_05838,2020-11-18,UK,standard,25,Other
CUST_05839,2021-07-18,IN,basic,21,F
CUST_05840,2021-08-28,JP,standard,31,M
CUST_05841,2020-11-24,CA,basic,18,F
CUST_05842,2020-04-04,IN,standard,37,F
CUST_05843,2020-02-29,US,enterprise,45,M
CUST_05844,2020-01-11,US,premium,33,Other
CUST_05845,2023-06-12,US,standard,40,M
CUST_05846,2020-06-13,CA,basic,28,F
CUST_05847,2020-05-24,DE,basic,18,F
CUST_05848,2022-03-21,FR,premium,35,M
CUST_05849,2020-08-22,US,enterprise,43,M
CUST_05850,2021-03-05,UK,standard,19,M
CUST_05851,2020-04-17,US,standard,29,M
CUST_05852,2024-12-31,DE,standard,32,M
CUST_05853,2023-03-07,US,standard,69,F
CUST_05854,2023-04-28,JP,basic,37,F
CUST_05855,2020-11-13,US,standard,18,F
CUST_05856,2022-05-24,US,standard,18,F
CUST_05857,2020-04-04,AU,standard,43,F
CUST_05858,2020-01-06,UK,standard,64,M
CUST_05859,2020-01-13,US,enterprise,31,F
CUST_05860,2021-06-21,UK,basic,30,M
CUST_05861,2021-01-04,US,standard,40,M
CUST_05862,2021-03-20,MX,premium,25,F
CUST_05863,2020-01-05,CA,enterprise,18,F
CUST_05864,2020-11-30,US,premium,47,M
CUST_05865,2022-02-09,CA,standard,27,M
CUST_05866,2020-12-21,US,premium,47,M
CUST_05867,2022-03-12,FR,premium,25,F
CUST_05868,2020-06-10,IN,basic,36,Other
CUST_05869,2022-10-17,JP,standard,45,F
CUST_05870,2021-06-24,US,enterprise,47,F
CUST_05871,2020-05-24,US,standard,37,M
CUST_05872,2020-06-13,US,standard,37,M
CUST_05873,2021-08-24,DE,enterprise,42,F
CUST_05874,2022-12-14,UK,basic,40,M
CUST_05875,2020-11-22,UK,basic,19,M
CUST_05876,2020-06-30,JP,premium,19,F
CUST_05877,2023-05-12,US,basic,18,F
CUST_05878,2021-11-04,US,standard,44,F
CUST_05879,2020-12-27,US,standard,30,Other
CUST_05880,2021-02-11,US,basic,44,F
CUST_05881,2020-05-19,US,basic,39,M
CUST_05882,2021-08-22,UK,basic,22,F
CUST_05883,2020-09-27,US,basic,33,F
CUST_05884,2024-12-31,US,premium,29,F
CUST_05885,2021-02-02,FR,standard,27,F
CUST_05886,2021-02-08,US,basic,45,F
CUST_05887,2021-05-22,DE,standard,65,F
CUST_05888,2024-02-22,US,standard,48,M
CUST_05889,2022-09-09,UK,premium,34,M
CUST_05890,2020-12-31,IN,standard,50,M
CUST_05891,2022-02-10,US,enterprise,55,M
CUST_05892,2021-06-21,UK,standard,18,F
CUST_05893,2021-02-16,AU,standard,49,F
CUST_05894,2020-05-10,CA,basic,44,M
CUST_05895,2021-01-14,US,premium,49,F
CUST_05896,2020-06-20,US,enterprise,44,M
CUST_05897,2024-02-08,DE,standard,32,F
CUST_05898,2020-09-05,JP,basic,59,F
CUST_05899,2024-12-31,US,premium,39,M
CUST_05900,2021-04-08,US,premium,29,F
CUST_05901,2021-08-30,US,standard,41,F
CUST_05902,2021-04-21,US,standard,46,M
CUST_05903,2020-03-25,US,basic,36,F
CUST_05904,2020-10-13,US,premium,39,M
CUST_05905,2020-03-04,US,basic,36,M
CUST_05906,2021-08-16,US,premium,27,F
CUST_05907,2020-12-26,IN,basic,25,F
CUST_05908,2022-07-05,US,basic,18,M
CUST_05909,2020-05-31,US,standard,53,F
CUST_05910,2020-04-19,US,standard,32,F
CUST_05911,2020-11-13,IN,basic,18,F
CUST_05912,2024-05-08,FR,premium,39,M
CUST_05913,2022-01-24,FR,premium,39,F
CUST_05914,2020-11-26,US,basic,18,F
CUST_05915,2021-03-19,AU,enterprise,25,F
CUST_05916,2020-02-23,UK,basic,24,M
CUST_05917,2024-12-31,US,standard,26,M
CUST_05918,2021-10-30,CA,standard,49,M
CUST_05919,2020-07-23,AU,enterprise,33,F
CUST_05920,2021-06-20,FR,standard,29,F
CUST_05921,2020-03-11,JP,standard,48,F
CUST_05922,2024-12-31,IN,enterprise,40,F
CUST_05923,2020-04-26,US,standard,18,F
CUST_05924,2021-09-27,UK,premium,27,F
CUST_05925,2020-06-20,US,basic,38,F
CUST_05926,2022-02-08,JP,premium,23,M
CUST_05927,2022-07-01,US,standard,59,M
CUST_05928,2021-11-12,JP,standard,36,M
CUST_05929,2021-08-03,US,standard,25,M
CUST_05930,2023-09-19,US,enterprise,21,M
CUST_05931,2020-02-19,US,standard,46,F
CUST_05932,2020-09-01,US,standard,27,M
CUST_05933,2020-06-22,JP,premium,39,M
CUST_05934,2024-12-31,US,basic,21,Other
CUST_05935,2020-10-27,UK,basic,35,F
CUST_05936,2022-03-13,US,standard,27,F
CUST_05937,2021-12-03,US,standard,31,M
CUST_05938,2020-05-25,US,basic,25,F
CUST_05939,2020-06-15,US,standard,47,F
CUST_05940,2020-07-20,JP,premium,29,F
CUST_05941,2020-11-18,UK,standard,33,M
CUST_05942,2020-06-11,US,standard,33,F
CUST_05943,2020-01-13,CA,enterprise,54,Other
CUST_05944,2023-07-11,US,basic,45,M
CUST_05945,2024-12-31,US,basic,44,M
CUST_05946,2020-09-11,UK,basic,18,M
CUST_05947,2020-09-08,US,basic,27,F
CUST_05948,2020-01-05,DE,enterprise,49,M
CUST_05949,2021-11-25,UK,premium,20,F
CUST_05950,2022-11-28,FR,standard,36,M
CUST_05951,2020-04-06,IN,basic,22,M
CUST_05952,2020-04-15,US,standard,23,F
CUST_05953,2022-08-08,US,premium,55,F
CUST_05954,2021-08-06,US,standard,43,Other
CUST_05955,2020-01-28,US,standard,46,M
CUST_05956,2021-08-16,AU,standard,44,M
CUST_05957,2020-08-12,FR,standard,33,M
CUST_05958,2020-10-06,UK,standard,26,F
CUST_05959,2022-06-12,UK,basic,30,F
CUST_05960,2022-10-10,US,basic,32,F
CUST_05961,2020-11-07,CA,basic,56,Other
CUST_05962,2024-11-24,FR,basic,18,F
CUST_05963,2020-11-13,CA,standard,28,M
CUST_05964,2022-06-18,US,standard,24,M
CUST_05965,2021-02-06,DE,premium,47,M
CUST_05966,2023-10-18,US,enterprise,57,F
CUST_05967,2023-12-21,UK,premium,38,M
CUST_05968,2020-02-25,UK,basic,39,F
CUST_05969,2024-08-04,US,standard,36,M
CUST_05970,2022-11-28,DE,enterprise,40,M
CUST_05971,2022-08-11,JP,standard,44,M
CUST_05972,2020-05-16,US,basic,40,F
CUST_05973,2022-09-22,IN,standard,40,M
CUST_05974,2023-03-01,UK,standard,44,F
CUST_05975,2020-07-26,DE,standard,18,F
CUST_05976,2024-12-31,AU,enterprise,35,Other
CUST_05977,2020-02-01,UK,standard,38,F
CUST_05978,2020-04-08,AU,enterprise,39,F
CUST_05979,2021-04-14,US,basic,32,F
CUST_05980,2021-06-05,US,basic,36,M
CUST_05981,2021-09-22,DE,standard,26,F
CUST_05982,2020-01-11,JP,standard,18,M
CUST_05983,2024-12-31,JP,premium,46,M
CUST_05984,2020-01-28,CA,enterprise,21,F
CUST_05985,2020-04-03,UK,enterprise,33,M
CUST_05986,2020-01-09,US,basic,26,M
CUST_05987,2021-05-24,MX,standard,54,M
CUST_05988,2024-06-26,US,standard,34,F
CUST_05989,2021-10-29,FR,enterprise,31,M
CUST_05990,2022-11-18,UK,premium,43,M
CUST_05991,2020-01-09,CA,basic,60,F
CUST_05992,2021-04-20,US,standard,39,M
CUST_05993,2021-01-09,BR,standard,30,F
CUST_05994,2021-02-24,CA,basic,43,F
CUST_05995,2020-02-15,IN,premium,18,M
CUST_05996,2021-12-03,US,standard,35,F
CUST_05997,2021-03-01,CA,enterprise,58,Other
CUST_05998,2022-05-31,DE,basic,36,F
CUST_05999,2021-02-08,FR,basic,36,M
CUST_06000,2020-04-08,JP,basic,35,F
CUST_06001,2021-09-27,US,premium,30,M
CUST_06002,2020-04-25,US,standard,38,M
CUST_06003,2023-06-07,UK,standard,44,F
CUST_06004,2021-08-01,US,standard,31,M
CUST_06005,2020-04-14,BR,standard,18,F
CUST_06006,2024-12-31,US,basic,40,M
CUST_06007,2021-03-20,UK,premium,60,F
CUST_06008,2020-02-16,US,basic,30,M
CUST_06009,2021-08-22,UK,premium,18,M
CUST_06010,2020-06-26,US,premium,43,M
CUST_06011,2022-09-17,US,standard,55,M
CUST_06012,2022-11-02,US,basic,41,M
CUST_06013,2024-12-31,US,premium,55,M
CUST_06014,2021-02-28,MX,standard,44,F
CUST_06015,2021-01-04,US,basic,43,F
CUST_06016,2022-05-02,UK,standard,28,M
CUST_06017,2020-03-27,MX,standard,38,F
CUST_06018,2021-04-26,FR,enterprise,34,Other
CUST_06019,2021-04-25,MX,standard,34,F
CUST_06020,2020-02-27,BR,premium,31,F
CUST_06021,2020-11-25,UK,basic,37,M
CUST_06022,2023-03-14,DE,standard,19,M
CUST_06023,2023-03-26,US,premium,44,M
CUST_06024,2020-03-04,UK,premium,24,F
CUST_06025,2020-02-27,AU,premium,31,M
CUST_06026,2020-07-04,UK,premium,38,F
CUST_06027,2023-06-18,DE,standard,23,M
CUST_06028,2020-03-24,FR,standard,18,M
CUST_06029,2022-02-13,US,standard,30,M
CUST_06030,2020-03-05,JP,basic,18,M
CUST_06031,2021-08-16,UK,basic,43,M
CUST_06032,2020-09-24,US,basic,21,M
CUST_06033,2022-08-04,JP,standard,52,F
CUST_06034,2020-06-11,UK,premium,34,F
CUST_06035,2021-09-12,FR,standard,35,M
CUST_06036,2020-06-12,UK,basic,18,F
CUST_06037,2022-01-31,US,premium,36,F
CUST_06038,2023-06-13,AU,premium,34,F
CUST_06039,2020-03-23,CA,standard,19,M
CUST_06040,2023-05-11,US,standard,36,M
CUST_06041,2021-07-02,US,standard,30,M
CUST_06042,2020-03-23,JP,premium,32,F
CUST_06043,2020-12-05,US,standard,35,F
CUST_06044,2020-04-16,JP,basic,29,F
CUST_06045,2022-01-03,US,standard,37,M
CUST_06046,2022-05-15,CA,basic,33,M
CUST_06047,2020-03-09,IN,standard,40,M
CUST_06048,2021-03-05,US,standard,28,M
CUST_06049,2022-10-22,CA,standard,22,M
CUST_06050,2024-08-01,FR,standard,26,M
CUST_06051,2021-03-14,FR,premium,52,F
CUST_06052,2024-12-31,UK,standard,46,M
CUST_06053,2021-04-11,CA,standard,49,F
CUST_06054,2020-11-01,FR,premium,50,F
CUST_06055,2023-02-21,AU,standard,29,F
CUST_06056,2021-02-17,FR,standard,38,F
CUST_06057,2021-01-23,US,premium,35,M
CUST_06058,2021-02-14,MX,standard,42,M
CUST_06059,2023-02-15,UK,enterprise,31,F
CUST_06060,2022-12-21,US,standard,36,M
CUST_06061,2020-11-10,US,standard,35,Other
CUST_06062,2020-09-03,US,basic,41,M
CUST_06063,2021-02-16,US,basic,42,M
CUST_06064,2021-06-01,US,enterprise,36,F
CUST_06065,2020-06-14,US,basic,36,M
CUST_06066,2022-08-19,DE,basic,37,M
CUST_06067,2021-02-09,US,enterprise,54,F
CUST_06068,2020-09-04,US,standard,18,M
CUST_06069,2020-03-09,US,basic,23,F
CUST_06070,2020-06-15,US,basic,43,M
CUST_06071,2024-12-19,US,basic,38,M
CUST_06072,2020-08-09,CA,enterprise,38,M
CUST_06073,2020-04-22,BR,premium,43,M
CUST_06074,2021-01-10,JP,standard,37,M
CUST_06075,2020-08-11,JP,enterprise,28,Other
